Time, L Pixel X  , L Pixel Y  , L Pixel Z, L hit point in Z , R Pixel X  , R Pixel Y  , R Pixel Z, R hit point in Z , C Pixel X  , C Pixel Y  , C Pixel Z, C hit point in Z , L Origin X  , L Origin Y  , L Origin Z, R Origin X  , R Origin Y  , R Origin Z
637407838072545310, 600.1249 , 848.3383 , 37.18723,16.97836, 615.2995 , 864.1735 , 35.0915,14.77796, 602.6281 , 850.9532 , 37.22925,17.00519, 0.03471125 , -0.0008857269 , -0.03167339,-0.02545137 , -0.0001520538 , -0.0257567
637407838072699054, 593.2247 , 848.9502 , 37.09294,16.90013, 616.0212 , 864.1862 , 37.37461,17.06355, 595.7348 , 850.6257 , 37.13392,16.92662, 0.03471198 , -0.0008905792 , -0.03168263,-0.02547357 , -0.0001829224 , -0.02565836
637407838072768515, 593.2247 , 848.9502 , 37.0751,16.86861, 616.0212 , 864.1862 , 37.35613,17.02944, 595.7349 , 850.6257 , 37.116,16.89481, 0.03471198 , -0.0008905792 , -0.03168263,-0.02547357 , -0.0001829224 , -0.02565836
637407838072927237, 602.2034 , 850.3915 , 37.15974,16.8945, 616.9496 , 863.4302 , 37.34888,17.00353, 603.5507 , 851.5775 , 37.18751,16.91437, 0.03469835 , -0.0008757477 , -0.03167369,-0.02550292 , -0.0001618652 , -0.02571024
637407838072991703, 604.3887 , 852.7451 , 37.1736,16.87805, 617.8581 , 867.3362 , 37.34932,16.97922, 605.439 , 853.882 , 37.19799,16.89611, 0.03468628 , -0.0008668671 , -0.03167371,-0.02552248 , -0.0001130219 , -0.0258586
637407838073140507, 607.6212 , 849.7102 , 37.19902,16.87644, 619.8743 , 854.7595 , 35.16301,14.75822, 607.6476 , 849.719 , 37.21104,16.8885, 0.03465923 , -0.000857193 , -0.03166164,-0.02557901 , 0.0001511078 , -0.02656661
637407838073214896, 614.321 , 845.35 , 37.26756,16.90502, 617.2347 , 858.4785 , 35.27017,14.85087, 614.321 , 845.3499 , 37.27932,16.91694, 0.03463915 , -0.0008489228 , -0.03164421,-0.02560506 , 9.974671E-05 , -0.02636653
637407838073363698, 607.3336 , 851.4619 , 37.1859,16.82271, 616.3781 , 866.9207 , 37.31135,16.88932, 607.3336 , 851.4619 , 37.19761,16.83459, 0.03462831 , -0.0008270111 , -0.03166037,-0.02560832 , -1.098633E-05 , -0.02599634
637407838073433145, 607.3336 , 851.4619 , 37.1774,16.79615, 616.3781 , 866.9207 , 37.30257,16.86197, 607.3336 , 851.4619 , 37.18909,16.80802, 0.03462831 , -0.0008270111 , -0.03166037,-0.02560832 , -1.098633E-05 , -0.02599634
637407838073586905, 611.1654 , 853.031 , 37.21471,16.79487, 621.2433 , 864.7707 , 37.34931,16.872, 611.1831 , 853.0486 , 37.22664,16.80686, 0.03462523 , -0.0008246918 , -0.03165904,-0.02561668 , -1.098633E-05 , -0.02597978
637407838073656338, 611.4774 , 853.0787 , 37.21281,16.77169, 619.0941 , 860.486 , 37.3161,16.83228, 611.5038 , 853.1051 , 37.22485,16.78372, 0.03462274 , -0.0008244477 , -0.03165857,-0.02562317 , -1.843262E-05 , -0.02592913
637407838073810104, 614.4151 , 851.9602 , 37.23739,16.76679, 623.3824 , 864.0123 , 37.35958,16.83555, 614.4943 , 852.0745 , 35.10643,14.60657, 0.03461914 , -0.0008237763 , -0.03165773,-0.02562372 , 1.6922E-05 , -0.02603812
637407838073879537, 617.0012 , 852.3096 , 35.08189,14.55257, 624.3009 , 865.3625 , 37.36264,16.81445, 617.1066 , 852.5029 , 35.04092,14.51039, 0.03461803 , -0.0008233491 , -0.03165736,-0.02562468 , 3.964233E-05 , -0.02610532
637407838074033295, 618.0592 , 852.2227 , 35.061,14.50759, 625.8818 , 863.1777 , 37.37231,16.80059, 619.0828 , 853.6574 , 35.05132,14.49189, 0.03461562 , -0.0008242035 , -0.03165518,-0.02562903 , 6.878663E-05 , -0.02615152
637407838074097777, 618.0592 , 852.2227 , 35.07285,14.49872, 625.8818 , 863.1779 , 37.36845,16.77596, 619.0828 , 853.6574 , 35.05949,14.47928, 0.03461562 , -0.0008242035 , -0.03165518,-0.02562903 , 6.878663E-05 , -0.02615152
637407838074261465, 617.5909 , 852.3719 , 35.00468,14.40989, 634.4105 , 862.1251 , 37.46306,16.81937, 619.6927 , 853.595 , 35.22405,14.62244, 0.03461196 , -0.0008233491 , -0.0316515,-0.02563254 , 6.538392E-05 , -0.02611801
637407838074320974, 617.9069 , 852.5792 , 35.00825,14.39133, 634.0881 , 862.0857 , 37.45535,16.7921, 620.0698 , 853.8547 , 35.2244,14.60033, 0.03460974 , -0.0008229218 , -0.03165076,-0.02563722 , 6.193543E-05 , -0.02611807
637407838074479705, 618.2855 , 852.2813 , 35.17762,14.54104, 633.3647 , 862.3361 , 37.44379,16.76187, 621.8553 , 854.6581 , 35.18733,14.53413, 0.03460428 , -0.0008210297 , -0.03164937,-0.02564876 , 6.265259E-05 , -0.02612589
637407838074544176, 618.322 , 851.7149 , 35.18025,14.52421, 633.0057 , 861.7318 , 37.43414,16.73394, 622.7078 , 854.7066 , 35.18433,14.50762, 0.03460103 , -0.0008195801 , -0.03164873,-0.02565561 , 6.538392E-05 , -0.02613365
637407838074707860, 620.1138 , 852.2626 , 35.18213,14.49789, 631.8043 , 862.0425 , 35.1933,14.45551, 623.8301 , 855.37 , 37.31894,16.64195, 0.03458321 , -0.0008192444 , -0.03164493,-0.02566429 , 6.837464E-05 , -0.02615152
637407838074767383, 620.1138 , 852.2626 , 35.18075,14.47703, 631.8043 , 862.0425 , 35.18393,14.42635, 623.83 , 855.37 , 37.31366,16.61739, 0.03458321 , -0.0008192444 , -0.03164493,-0.02566429 , 6.837464E-05 , -0.02615152
637407838074926106, 620.6266 , 851.9636 , 35.19565,14.46867, 631.6611 , 862.5139 , 37.40517,16.64691, 624.0326 , 855.2162 , 37.31387,16.59517, 0.03457788 , -0.0008192444 , -0.0316442,-0.02566667 , 6.878663E-05 , -0.02616434
637407838074990577, 622.8301 , 851.9937 , 37.28255,16.55392, 631.8394 , 862.6699 , 37.40334,16.62415, 625.5076 , 855.1678 , 35.20828,14.43869, 0.03457744 , -0.0008192444 , -0.03164394,-0.02566818 , 7.188416E-05 , -0.02617978
637407838075149294, 623.2408 , 853.0731 , 37.28799,16.53383, 632.5605 , 862.0566 , 37.41106,16.60796, 625.9156 , 855.6476 , 35.18003,14.38596, 0.03457573 , -0.0008192444 , -0.03164291,-0.02567092 , 7.893372E-05 , -0.02620326
637407838075213776, 623.7319 , 852.9335 , 37.29276,16.51499, 633.0552 , 861.5094 , 37.41551,16.58942, 626.355 , 855.3404 , 35.15036,14.33287, 0.03457553 , -0.0008192444 , -0.03164258,-0.02567095 , 8.468628E-05 , -0.02621275
637407838075362572, 624.3496 , 853.4275 , 37.30032,16.49743, 625.4818 , 861.7137 , 37.33046,16.51132, 624.6504 , 855.6224 , 37.31697,16.50953, 0.03457469 , -0.0008195344 , -0.03163976,-0.02573575 , 9.924317E-05 , -0.02626312
637407838075436978, 624.3496 , 853.4275 , 37.29911,16.47457, 625.4818 , 861.7137 , 37.32922,16.48847, 624.6504 , 855.6224 , 37.31575,16.48667, 0.03457469 , -0.0008195344 , -0.03163976,-0.02573575 , 9.924317E-05 , -0.02626312
637407838075585782, 624.1463 , 851.8158 , 37.29334,16.4511, 627.048 , 863.2284 , 37.34533,16.47547, 624.6859 , 853.9434 , 35.14988,14.27536, 0.03456394 , -0.0008199158 , -0.03163899,-0.02574144 , 0.0001265869 , -0.02640259
637407838075660177, 624.3104 , 851.7427 , 35.10675,14.21356, 627.5101 , 858.3 , 37.34688,16.45886, 624.5487 , 852.233 , 35.10661,14.21185, 0.03456386 , -0.0008200837 , -0.03163899,-0.02574608 , 0.0002176361 , -0.02659714
637407838075818903, 626.3334 , 853.1957 , 35.14906,14.22521, 630.1367 , 854.5795 , 37.3721,16.45755, 626.3773 , 853.2132 , 35.18111,14.25747, 0.03456029 , -0.0008244782 , -0.03163899,-0.0257464 , 0.0002528076 , -0.02661896
637407838075883379, 626.6545 , 852.2123 , 35.13787,14.1917, 631.4254 , 854.4905 , 37.38789,16.44619, 626.6999 , 852.229 , 37.33345,16.41357, 0.03455798 , -0.0008252717 , -0.0316389,-0.0257464 , 0.0002528076 , -0.02661896
637407838076042113, 625.8108 , 851.8098 , 37.31372,16.37491, 634.0967 , 861.5201 , 37.42478,16.44096, 625.9263 , 851.9492 , 37.32687,16.38751, 0.0345526 , -0.00082547 , -0.0316377,-0.0257464 , 0.0001788941 , -0.0265773
637407838076096654, 625.8108 , 851.8098 , 37.3171,16.35458, 634.0967 , 861.5201 , 37.42806,16.42082, 625.9263 , 851.9492 , 37.33025,16.36719, 0.0345526 , -0.00082547 , -0.0316377,-0.0257464 , 0.0001788941 , -0.0265773
637407838076260336, 627.9534 , 851.0045 , 37.34435,16.35088, 634.4098 , 860.5253 , 37.43479,16.40398, 628.6074 , 851.9647 , 37.36409,16.36667, 0.03455219 , -0.0008255768 , -0.03163744,-0.0257464 , 0.0001774597 , -0.02656752
637407838076319859, 628.1608 , 850.9579 , 37.35334,16.33372, 635.73 , 860.4612 , 37.4562,16.39592, 629.9591 , 853.2151 , 37.38671,16.35689, 0.03455106 , -0.0008255768 , -0.03163739,-0.02573619 , 0.0001758881 , -0.02656674
637407838076478582, 634.9225 , 849.4551 , 37.43604,16.36765, 634.9827 , 860.6315 , 37.45586,16.37248, 634.9318 , 850.8788 , 37.44893,16.37837, 0.03453102 , -0.0008064423 , -0.03161256,-0.02575012 , 6.767274E-05 , -0.02617526
637407838076543077, 632.7433 , 850.8709 , 37.4262,16.33413, 635.8693 , 854.5703 , 37.47549,16.36763, 632.7695 , 850.9059 , 37.43837,16.34626, 0.03451322 , -0.0008016968 , -0.03162627,-0.02576071 , 4.846192E-05 , -0.02596591
637407838076701775, 659.4557 , 886.7925 , 52.27095,31.10652, 675.4248 , 873.7409 , 52.51335,31.28723, 659.5267 , 886.7388 , 52.28036,31.11561, 0.03407428 , -0.0004512634 , -0.03163095,-0.02612177 , 0.0007409974 , -0.02693437
637407838076766268, 689.3207 , 906.0344 , 92.50874,71.35099, 697.2095 , 905.2151 , 94.90507,73.72711, 689.3558 , 906.0256 , 92.53005,71.37216, 0.03373384 , -0.0001683655 , -0.03161261,-0.02636604 , 0.0008759766 , -0.02659296
637407838076924999, 718.5605 , 932.569 , 59.75394,38.67105, 727.9312 , 921.3334 , 68.6057,47.51735, 718.5959 , 932.5209 , 59.78454,38.70158, 0.0334682 , 6.17981E-05 , -0.03165038,-0.02651294 , 0.001052673 , -0.02651004
637407838076989465, 742.2929 , 944.6977 , 52.52802,31.54525, 756.4467 , 953.0981 , 49.55754,28.65601, 742.3463 , 944.7265 , 52.51684,31.53436, 0.03316304 , 0.0002499848 , -0.03168567,-0.02670719 , 0.001184464 , -0.02659816
637407838077138255, 785.588 , 969.4012 , 44.52079,23.79339, 776.476 , 970.7637 , 37.78987,16.8484, 785.552 , 969.4102 , 44.51855,23.79094, 0.03292087 , 0.0003297577 , -0.03176064,-0.02698424 , 0.001366165 , -0.02667031
637407838077212658, 787.6023 , 961.598 , 45.80088,25.07296, 781.4041 , 976.6433 , 42.50496,21.75014, 787.5763 , 961.6544 , 45.78656,25.05848, 0.03298406 , 0.0002954254 , -0.0317356,-0.02698934 , 0.00127414 , -0.02668614
637407838077361454, 781.2285 , 958.7621 , 37.76069,16.77162, 776.7709 , 974.6837 , 42.41853,21.62529, 780.7396 , 960.5283 , 45.45253,24.66743, 0.03303502 , 0.0002106476 , -0.03172274,-0.02699129 , 0.001169495 , -0.02667096
637407838077440814, 778.2441 , 954.1799 , 37.67844,16.6447, 773.2325 , 972.2629 , 42.55722,21.7294, 775.863 , 962.7648 , 37.77667,16.77571, 0.03307102 , 0.00016362 , -0.03170639,-0.02699054 , 0.001097794 , -0.02666062
637407838077594572, 777.4065 , 953.3218 , 37.68705,16.63563, 770.5571 , 969.8403 , 37.92483,16.93283, 774.7576 , 959.7149 , 37.76638,16.73573, 0.03311432 , 0.0001349487 , -0.03169917,-0.0269834 , 0.001074936 , -0.02665074
637407838077659057, 779.6072 , 951.6312 , 46.75192,25.92073, 771.0049 , 957.0522 , 37.74989,16.68044, 777.1071 , 953.2097 , 46.31432,25.46649, 0.03314298 , 0.0001103211 , -0.03169431,-0.02698714 , 0.001074753 , -0.02663138
637407838077812823, 776.464 , 945.8743 , 48.11526,27.25098, 767.2855 , 954.3991 , 37.77666,16.66941, 773.3166 , 948.8041 , 37.70586,16.5956, 0.03317269 , 8.462525E-05 , -0.03168382,-0.02698653 , 0.001045761 , -0.02661652
637407838077877302, 770.8733 , 947.0037 , 37.66484,16.52328, 764.2145 , 953.3353 , 37.63602,16.49623, 768.5529 , 949.2103 , 37.64547,16.50385, 0.03318385 , 6.137085E-05 , -0.03168257,-0.02698074 , 0.001047287 , -0.02661351
637407838078040979, 767.9641 , 953.28 , 37.76077,16.62741, 765.9893 , 951.9681 , 37.7752,16.6282, 767.3655 , 952.8775 , 37.7777,16.64047, 0.03320525 , 4.388428E-05 , -0.03169348,-0.0269857 , 0.0010271 , -0.026607
637407838078095531, 767.9641 , 953.28 , 37.77488,16.63004, 765.9891 , 951.9681 , 37.77398,16.61491, 767.3655 , 952.8775 , 37.76662,16.61722, 0.03320525 , 4.388428E-05 , -0.03169348,-0.0269857 , 0.0010271 , -0.026607
637407838078249300, 764.3591 , 945.1971 , 37.63182,16.42017, 759.3094 , 947.2479 , 37.61118,16.38895, 762.8084 , 945.8206 , 37.64265,16.42796, 0.03322598 , 2.374268E-05 , -0.03167513,-0.02697871 , 0.001012451 , -0.02659001
637407838078318736, 766.3057 , 942.0729 , 37.71387,16.48623, 761.2209 , 952.2955 , 37.77177,16.57202, 764.6824 , 945.3434 , 37.66422,16.44322, 0.03323369 , 1.487732E-05 , -0.03166332,-0.02697598 , 0.0009993439 , -0.02659947
637407838078472494, 764.7749 , 943.3221 , 37.66348,16.42123, 758.8093 , 949.735 , 37.79171,16.55818, 762.6713 , 945.5833 , 37.65307,16.41214, 0.03326451 , 9.155274E-07 , -0.03166248,-0.02697325 , 0.0009832612 , -0.02659358
637407838078541949, 763.0333 , 943.5864 , 37.65683,16.39542, 754.3795 , 945.9279 , 37.58791,16.30173, 760.009 , 944.4046 , 37.6375,16.36708, 0.03327986 , -3.829956E-06 , -0.0316646,-0.02698299 , 0.0009797363 , -0.02657811
637407838078700663, 764.5653 , 938.4112 , 48.2077,27.16928, 757.2725 , 944.0355 , 37.60145,16.30595, 762.0331 , 940.3713 , 37.91899,16.63393, 0.03330907 , 1.800537E-06 , -0.03165761,-0.02695322 , 0.0009693146 , -0.02657041
637407838078765134, 764.5653 , 938.4112 , 48.04829,27.00158, 757.2725 , 944.0355 , 37.62453,16.31738, 762.0331 , 940.3712 , 47.45902,26.39403, 0.03330907 , 1.800537E-06 , -0.03165761,-0.02695322 , 0.0009693146 , -0.02657041
637407838078933784, 757.5917 , 939.0568 , 37.83755,16.50183, 756.5381 , 944.308 , 37.62571,16.30413, 757.2239 , 940.8755 , 37.87004,16.54165, 0.03333033 , -2.67334E-05 , -0.03165465,-0.0269371 , 0.0009734497 , -0.02656728
637407838078998257, 757.9567 , 928.3011 , 51.20757,30.09799, 750.6704 , 940.3954 , 37.52561,16.1453, 755.6049 , 932.2028 , 37.82043,16.43161, 0.033332 , 1.676941E-05 , -0.03163967,-0.02693732 , 0.0009768067 , -0.02655612
637407838079142108, 753.3241 , 934.8313 , 37.84016,16.43907, 754.9945 , 938.5185 , 37.9104,16.53377, 753.9041 , 936.1105 , 37.85703,16.46415, 0.03336742 , -4.751587E-05 , -0.03163828,-0.02689937 , 0.000987198 , -0.02655704
637407838079216511, 752.1434 , 934.4832 , 37.79813,16.37189, 755.9388 , 940.3618 , 47.30012,26.1493, 753.475 , 936.5442 , 37.88692,16.47695, 0.03340013 , -5.999756E-05 , -0.03164114,-0.02687976 , 0.0009792633 , -0.02655893
637407838079365293, 750.0103 , 936.2104 , 37.7547,16.30896, 754.4082 , 944.6006 , 46.16096,24.98741, 751.5622 , 939.1798 , 37.84959,16.42525, 0.03343453 , -7.568359E-05 , -0.03164295,-0.02683489 , 0.0009715271 , -0.02656902
637407838079434743, 751.6597 , 933.8752 , 37.92108,16.45793, 755.1657 , 938.7365 , 47.79418,26.60994, 752.9073 , 935.6077 , 48.71937,27.51886, 0.03345058 , -7.844544E-05 , -0.03163851,-0.02682765 , 0.0009736939 , -0.0265555
637407838079583533, 754.3177 , 934.2019 , 49.15225,27.94864, 752.8275 , 938.9785 , 47.69014,26.47487, 753.7955 , 935.8774 , 48.6206,27.41253, 0.03347028 , -7.318115E-05 , -0.03164441,-0.02682929 , 0.0009741669 , -0.02655338
637407838079657936, 752.7712 , 933.5711 , 49.2238,27.99375, 750.8465 , 939.3786 , 37.95717,16.48142, 752.1015 , 935.5798 , 48.58612,27.35054, 0.03348186 , -6.842041E-05 , -0.03164057,-0.02682765 , 0.0009746247 , -0.02655127
637407838079811697, 747.8474 , 931.477 , 37.72024,16.17586, 750.2278 , 941.3912 , 37.95646,16.47064, 748.6346 , 934.7456 , 37.86153,16.33722, 0.03349225 , -6.108094E-05 , -0.03163776,-0.02678186 , 0.0009953309 , -0.02654956
637407838079881147, 747.2337 , 933.1376 , 37.84225,16.28736, 748.6396 , 937.3314 , 37.96847,16.44056, 747.6957 , 934.5068 , 37.89898,16.35313, 0.03349652 , -5.911255E-05 , -0.03164244,-0.02676437 , 0.0009897614 , -0.02653786
637407838080039861, 743.5217 , 933.9985 , 37.8944,16.31207, 749.9537 , 942.3809 , 46.0227,24.71634, 745.6093 , 936.7194 , 37.83255,16.26905, 0.03350099 , -6.756592E-05 , -0.03164259,-0.02675401 , 0.0009884033 , -0.02654398
637407838080099381, 743.5217 , 933.9985 , 37.88458,16.28404, 749.9537 , 942.3809 , 45.86804,24.54262, 745.6093 , 936.7194 , 37.82285,16.24123, 0.03350099 , -6.756592E-05 , -0.03164259,-0.02675401 , 0.0009884033 , -0.02654398
637407838080263068, 742.9831 , 932.6057 , 37.90211,16.2739, 748.1962 , 939.239 , 46.55205,25.19305, 744.711 , 934.7968 , 37.86426,16.25163, 0.03349304 , -8.584595E-05 , -0.03164443,-0.02676227 , 0.0009782562 , -0.02654457
637407838080317612, 742.9831 , 932.6057 , 37.89932,16.25223, 748.1962 , 939.239 , 46.53249,25.15571, 744.711 , 934.7968 , 37.86152,16.23004, 0.03349304 , -8.584595E-05 , -0.03164443,-0.02676227 , 0.0009782562 , -0.02654457
637407838080486259, 741.8013 , 925.1824 , 37.90996,16.20646, 746.4036 , 939.8128 , 46.38165,24.97296, 743.3552 , 930.1299 , 37.85963,16.18138, 0.03349846 , -9.548951E-05 , -0.03162926,-0.02676782 , 0.0009668884 , -0.02654416
637407838080540814, 738.986 , 927.0706 , 37.98571,16.25728, 746.5463 , 939.9451 , 46.38071,24.95024, 741.5554 , 931.4474 , 37.92706,16.2255, 0.03350472 , -9.584046E-05 , -0.03163351,-0.02676437 , 0.0009597932 , -0.02654398
637407838080704494, 739.2437 , 925.7827 , 38.02105,16.26745, 745.5983 , 941.0198 , 37.95005,16.28637, 741.4208 , 931.0137 , 37.92013,16.19441, 0.03350668 , -9.716798E-05 , -0.03163222,-0.02676105 , 0.0009517212 , -0.02654384
637407838080764016, 739.2437 , 925.7827 , 38.02313,16.24684, 745.5983 , 941.0199 , 37.93708,16.25018, 741.4208 , 931.0137 , 37.91639,16.16781, 0.03350668 , -9.716798E-05 , -0.03163222,-0.02676105 , 0.0009517212 , -0.02654384
637407838080922734, 739.744 , 925.4832 , 38.06203,16.26464, 744.8603 , 940.6494 , 37.84808,16.13148, 741.489 , 930.6613 , 37.91462,16.14215, 0.0335105 , -9.587098E-05 , -0.03162915,-0.02676016 , 0.000948166 , -0.02654079
637407838080992186, 739.9585 , 926.1464 , 38.07844,16.2623, 745.0299 , 940.7927 , 37.91597,16.17976, 741.677 , 931.1254 , 37.92299,16.1308, 0.03351161 , -9.585571E-05 , -0.03162912,-0.02675734 , 0.000946991 , -0.02654061
637407838081140979, 740.1041 , 927.1026 , 38.06321,16.22895, 744.3655 , 940.7775 , 37.85916,16.09641, 741.5303 , 931.6973 , 37.93855,16.12625, 0.03351313 , -9.539795E-05 , -0.03162888,-0.02675401 , 0.0009417115 , -0.02654044
637407838081215371, 740.1385 , 926.9738 , 38.07785,16.22024, 743.5687 , 939.5384 , 37.88255,16.08821, 741.2893 , 931.187 , 37.96135,16.12319, 0.03351325 , -9.497071E-05 , -0.03162868,-0.02675446 , 0.0009417115 , -0.02653995
637407838081359216, 740.4984 , 926.7463 , 38.07863,16.20046, 742.5858 , 939.4375 , 37.88979,16.07041, 741.2004 , 931.0577 , 37.9851,16.12557, 0.03351273 , -9.251404E-05 , -0.03162787,-0.02675453 , 0.0009417115 , -0.02653908
637407838081433617, 740.4445 , 926.5258 , 38.08405,16.18217, 742.6294 , 939.3714 , 37.89328,16.05125, 741.1906 , 930.8914 , 48.75468,27.10245, 0.03351228 , -9.048462E-05 , -0.03162828,-0.02675446 , 0.0009417115 , -0.02653891
637407838081582418, 740.3994 , 926.3228 , 38.07007,16.14389, 742.8036 , 938.944 , 37.89893,16.03281, 741.2155 , 930.5958 , 48.73502,27.05701, 0.03351184 , -8.847046E-05 , -0.03162868,-0.02675321 , 0.0009417115 , -0.02653748
637407838081656816, 740.3369 , 926.157 , 38.07862,16.12677, 742.918 , 938.8425 , 37.90567,16.01468, 741.2147 , 930.4577 , 37.99772,16.06535, 0.0335116 , -8.673096E-05 , -0.03162868,-0.02675252 , 0.0009417115 , -0.02653616
637407838081810579, 740.7426 , 926.3335 , 38.07367,16.09818, 742.9504 , 938.3954 , 37.91975,16.00135, 741.4693 , 930.2914 , 38.00727,16.04957, 0.03351136 , -8.847046E-05 , -0.03162868,-0.02675209 , 0.0009417115 , -0.02652712
637407838081880010, 740.7301 , 927.29 , 38.09511,16.09731, 743.0099 , 938.032 , 37.93576,15.98962, 741.4722 , 930.7818 , 38.01716,16.03514, 0.03351136 , -8.847046E-05 , -0.03162868,-0.02675209 , 0.0009417115 , -0.02652429
637407838082033778, 736.9485 , 926.0026 , 49.81927,27.99153, 740.2582 , 937.7339 , 37.98138,15.99886, 738.0211 , 929.8035 , 48.63996,26.82314, 0.03360146 , -0.0001285095 , -0.03163568,-0.02668247 , 0.0009158326 , -0.02652408
637407838082098261, 736.9485 , 926.0026 , 49.63476,27.77416, 740.2583 , 937.7339 , 38.00317,15.99446, 738.0211 , 929.8035 , 48.47306,26.62377, 0.03360146 , -0.0001285095 , -0.03163568,-0.02668247 , 0.0009158326 , -0.02652408
637407838082256969, 667.4655 , 930.3007 , 47.64771,25.59424, 679.4078 , 937.1136 , 45.98274,23.95415, 671.3241 , 932.4999 , 47.08561,25.039, 0.03410439 , -0.0002494354 , -0.03169711,-0.02599304 , 0.0007743683 , -0.02647551
637407838082321460, 626.0602 , 938.046 , 45.33274,23.36187, 639.1117 , 932.7225 , 46.66251,24.64043, 631.2786 , 935.911 , 45.84727,23.85507, 0.03442424 , -0.0002574768 , -0.03177745,-0.02559676 , 0.0007534638 , -0.02653484
637407838082480177, 550.2599 , 925.5558 , 47.75485,26.22431, 558.9828 , 939.5825 , 44.51078,22.88161, 555.41 , 933.8368 , 45.73355,24.13936, 0.03488159 , -0.0003030243 , -0.03189525,-0.02494092 , 0.0006613312 , -0.0266416
637407838082544659, 546.2849 , 938.058 , 44.6252,23.08795, 536.7527 , 937.3954 , 44.71228,23.25529, 539.9892 , 937.6166 , 44.68344,23.19857, 0.03497421 , -0.0003236542 , -0.03194348,-0.02491766 , 0.0006839905 , -0.0266685
637407838082703376, 557.4197 , 930.5038 , 46.25511,24.64082, 549.8196 , 938.8488 , 44.38121,22.80903, 552.6922 , 935.6884 , 45.05431,23.4662, 0.03494492 , -0.0003497925 , -0.03191176,-0.02496997 , 0.000633606 , -0.02664948
637407838082762896, 557.2462 , 928.485 , 46.6227,25.00807, 555.6926 , 943.8846 , 43.34964,21.71725, 556.3906 , 936.9953 , 44.69584,23.06897, 0.03494397 , -0.000351471 , -0.03190833,-0.02497653 , 0.0006020508 , -0.02665282
637407838082926572, 563.4328 , 931.896 , 45.82377,24.14555, 557.7133 , 946.7681 , 42.82629,21.16876, 562.2632 , 934.941 , 45.13906,23.46434, 0.03495282 , -0.0003607178 , -0.03191144,-0.02500733 , 0.0005985413 , -0.02664987
637407838082991052, 562.0308 , 922.2548 , 48.17186,26.52596, 559.9175 , 937.611 , 44.50351,22.83628, 561.5461 , 925.8182 , 47.21446,25.5615, 0.03494795 , -0.0003662262 , -0.03189562,-0.02503536 , 0.0006009369 , -0.02662374
637407838083144815, 567.6801 , 924.4573 , 47.47958,25.77816, 570.4737 , 935.9922 , 44.79076,23.04455, 568.5213 , 927.9078 , 46.60909,24.89212, 0.03494524 , -0.00036969 , -0.03189458,-0.02507764 , 0.0006058502 , -0.02660538
637407838083214251, 573.004 , 924.2565 , 47.48223,25.73271, 575.8117 , 932.529 , 38.25607,16.22004, 573.8511 , 926.7495 , 38.34538,16.29844, 0.03493529 , -0.0003794556 , -0.03188405,-0.02509822 , 0.0005948334 , -0.0265858
637407838083363060, 572.4719 , 925.8 , 46.99527,25.24257, 580.8846 , 930.4832 , 38.13731,16.05287, 574.9162 , 927.1581 , 38.37215,16.31306, 0.03488973 , -0.0003667603 , -0.03187651,-0.02514946 , 0.0006005859 , -0.02658066
637407838083432491, 572.4718 , 925.8 , 46.97395,25.21701, 580.8846 , 930.4832 , 38.1497,16.05443, 574.9161 , 927.1581 , 46.65334,24.87275, 0.03488973 , -0.0003667603 , -0.03187651,-0.02514946 , 0.0006005859 , -0.02658066
637407838083591213, 572.0813 , 926.126 , 46.87763,25.11786, 584.7241 , 932.5496 , 38.17311,16.05538, 575.8309 , 928.0374 , 46.43548,24.63949, 0.03486231 , -0.0003527069 , -0.03187305,-0.02517813 , 0.0005762787 , -0.02657552
637407838083655695, 577.409 , 926.2767 , 46.86113,25.04856, 588.2577 , 935.9493 , 38.48196,16.3583, 580.6934 , 929.2025 , 38.30179,16.18221, 0.03485269 , -0.0003496399 , -0.03186699,-0.02518288 , 0.0005561676 , -0.026576
637407838083809456, 585.5326 , 925.3317 , 47.17818,25.29466, 594.3827 , 931.3915 , 38.42522,16.23482, 588.3541 , 927.2587 , 38.16035,15.97447, 0.03484589 , -0.0003554688 , -0.03185556,-0.0252023 , 0.0005474549 , -0.02656
637407838083878895, 583.1613 , 923.6307 , 47.57178,25.70495, 593.7001 , 933.4609 , 38.4532,16.26322, 586.5869 , 926.8271 , 38.24794,16.05988, 0.03483528 , -0.0003572083 , -0.03185332,-0.02520734 , 0.0005464936 , -0.02656134
637407838084052490, 592.5693 , 927.0888 , 38.16863,15.93345, 591.5708 , 933.495 , 38.2203,16.01903, 592.2327 , 929.267 , 38.14584,15.92062, 0.03480203 , -0.0003462219 , -0.03184599,-0.02524097 , 0.0005564576 , -0.02655988
637407838084097137, 592.5693 , 927.0888 , 38.17461,15.92434, 591.5708 , 933.495 , 38.22134,16.00486, 592.2327 , 929.2669 , 38.14019,15.8995, 0.03480203 , -0.0003462219 , -0.03184599,-0.02524097 , 0.0005564576 , -0.02655988
637407838084250895, 588.7447 , 927.2955 , 38.37603,16.13634, 596.6495 , 937.169 , 38.46347,16.22774, 591.4311 , 930.6481 , 38.14899,15.90102, 0.034765 , -0.0003384094 , -0.03184363,-0.02529161 , 0.0005811615 , -0.02656314
